Gene stable ID	Transcript stable ID	GO term accession	GO term name	UniProtKB/Swiss-Prot ID
AT1G18690	AT1G18690.2	GO:0005802	trans-Golgi network	Q9M9U0
AT1G18690	AT1G18690.2	GO:0010411	xyloglucan metabolic process	Q9M9U0
AT1G18690	AT1G18690.2	GO:0016758	transferase activity, transferring hexosyl groups	Q9M9U0
AT1G18690	AT1G18690.4	GO:0035252	UDP-xylosyltransferase activity	Q9M9U0
AT1G18690	AT1G18690.4	GO:0009969	xyloglucan biosynthetic process	Q9M9U0
AT1G18690	AT1G18690.4	GO:0033843	xyloglucan 6-xylosyltransferase activity	Q9M9U0
AT1G18690	AT1G18690.4	GO:0005802	trans-Golgi network	Q9M9U0
AT1G18690	AT1G18690.4	GO:0005768	endosome	Q9M9U0
AT1G18690	AT1G18690.4	GO:0016757	transferase activity, transferring glycosyl groups	Q9M9U0
AT1G18690	AT1G18690.4	GO:0016740	transferase activity	Q9M9U0
AT1G18690	AT1G18690.4	GO:0016020	membrane	Q9M9U0
AT1G18690	AT1G18690.4	GO:0016021	integral component of membrane	Q9M9U0
AT1G18690	AT1G18690.4	GO:0005794	Golgi apparatus	Q9M9U0
AT1G18690	AT1G18690.4	GO:0000139	Golgi membrane	Q9M9U0
AT1G18690	AT1G18690.4	GO:0005794	Golgi apparatus	Q9M9U0
AT1G18690	AT1G18690.4	GO:0005768	endosome	Q9M9U0
AT1G18690	AT1G18690.4	GO:0005802	trans-Golgi network	Q9M9U0
AT1G18690	AT1G18690.4	GO:0010411	xyloglucan metabolic process	Q9M9U0
AT1G18690	AT1G18690.4	GO:0016758	transferase activity, transferring hexosyl groups	Q9M9U0
AT1G18690	AT1G18690.3	GO:0035252	UDP-xylosyltransferase activity	Q9M9U0
AT1G18690	AT1G18690.3	GO:0009969	xyloglucan biosynthetic process	Q9M9U0
AT1G18690	AT1G18690.3	GO:0033843	xyloglucan 6-xylosyltransferase activity	Q9M9U0
AT1G18690	AT1G18690.3	GO:0005802	trans-Golgi network	Q9M9U0
AT1G18690	AT1G18690.3	GO:0005768	endosome	Q9M9U0
AT1G18690	AT1G18690.3	GO:0016757	transferase activity, transferring glycosyl groups	Q9M9U0
AT1G18690	AT1G18690.3	GO:0016740	transferase activity	Q9M9U0
AT1G18690	AT1G18690.3	GO:0016020	membrane	Q9M9U0
AT1G18690	AT1G18690.3	GO:0016021	integral component of membrane	Q9M9U0
AT1G18690	AT1G18690.3	GO:0005794	Golgi apparatus	Q9M9U0
AT1G18690	AT1G18690.3	GO:0000139	Golgi membrane	Q9M9U0
AT1G18690	AT1G18690.3	GO:0005794	Golgi apparatus	Q9M9U0
AT1G18690	AT1G18690.3	GO:0005768	endosome	Q9M9U0
AT1G18690	AT1G18690.3	GO:0005802	trans-Golgi network	Q9M9U0
AT1G18690	AT1G18690.3	GO:0010411	xyloglucan metabolic process	Q9M9U0
AT1G18690	AT1G18690.3	GO:0016758	transferase activity, transferring hexosyl groups	Q9M9U0
AT1G06770	AT1G06770.1	GO:0051865	protein autoubiquitination	Q9M9Y4
AT1G06770	AT1G06770.1	GO:0016740	transferase activity	Q9M9Y4
AT1G06770	AT1G06770.1	GO:0046872	metal ion binding	Q9M9Y4
AT1G06770	AT1G06770.1	GO:0005634	nucleus	Q9M9Y4
AT1G06770	AT1G06770.1	GO:0005634	nucleus	Q9M9Y4
AT1G06770	AT1G06770.1	GO:0005515	protein binding	Q9M9Y4
AT1G06770	AT1G06770.1	GO:0016567	protein ubiquitination	Q9M9Y4
AT1G06770	AT1G06770.1	GO:0016567	protein ubiquitination	Q9M9Y4
AT1G06770	AT1G06770.1	GO:0009414	response to water deprivation	Q9M9Y4
AT1G06770	AT1G06770.1	GO:0004842	ubiquitin-protein transferase activity	Q9M9Y4
AT1G74920	AT1G74920.1	GO:0016491	oxidoreductase activity	Q9S795
AT1G74920	AT1G74920.1	GO:0055114	oxidation-reduction process	Q9S795
AT1G74920	AT1G74920.1	GO:0009507	chloroplast	Q9S795
AT1G74920	AT1G74920.1	GO:0009536	plastid	Q9S795
AT1G74920	AT1G74920.1	GO:0016620	oxidoreductase activity, acting on the aldehyde or oxo group of donors, NAD or NADP as acceptor	Q9S795
AT1G74920	AT1G74920.1	GO:0005829	cytosol	Q9S795
AT1G74920	AT1G74920.1	GO:0005829	cytosol	Q9S795
AT1G74920	AT1G74920.1	GO:0005739	mitochondrion	Q9S795
AT1G74920	AT1G74920.1	GO:0009651	response to salt stress	Q9S795
AT1G74920	AT1G74920.1	GO:0005618	cell wall	Q9S795
AT1G74920	AT1G74920.1	GO:0009414	response to water deprivation	Q9S795
AT1G74920	AT1G74920.1	GO:0008802	betaine-aldehyde dehydrogenase activity	Q9S795
AT1G74920	AT1G74920.1	GO:0019285	glycine betaine biosynthetic process from choline	Q9S795
AT1G74920	AT1G74920.1	GO:0009516	leucoplast	Q9S795
AT1G34670	AT1G34670.1	GO:0071365	cellular response to auxin stimulus	Q9S9Z2
AT1G34670	AT1G34670.1	GO:0009751	response to salicylic acid	Q9S9Z2
AT1G34670	AT1G34670.1	GO:0040008	regulation of growth	Q9S9Z2
AT1G34670	AT1G34670.1	GO:0044212	transcription regulatory region DNA binding	Q9S9Z2
AT1G34670	AT1G34670.1	GO:0003677	DNA binding	Q9S9Z2
AT1G34670	AT1G34670.1	GO:0005634	nucleus	Q9S9Z2
AT1G34670	AT1G34670.1	GO:0005634	nucleus	Q9S9Z2
AT1G34670	AT1G34670.1	GO:0003700	DNA-binding transcription factor activity	Q9S9Z2
AT1G34670	AT1G34670.1	GO:0005737	cytoplasm	Q9S9Z2
AT1G34670	AT1G34670.1	GO:0005737	cytoplasm	Q9S9Z2
AT1G34670	AT1G34670.1	GO:0006355	regulation of transcription, DNA-templated	Q9S9Z2
AT1G34670	AT1G34670.1	GO:0009737	response to abscisic acid	Q9S9Z2
AT1G34670	AT1G34670.1	GO:0044212	transcription regulatory region DNA binding	Q9S9Z2
AT1G34670	AT1G34670.1	GO:0009733	response to auxin	Q9S9Z2
AT1G34670	AT1G34670.1	GO:0005515	protein binding	Q9S9Z2
AT1G34670	AT1G34670.1	GO:0005634	nucleus	Q9S9Z2
AT1G34670	AT1G34670.1	GO:0003700	DNA-binding transcription factor activity	Q9S9Z2
AT1G34670	AT1G34670.1	GO:0043565	sequence-specific DNA binding	Q9S9Z2
AT1G34670	AT1G34670.1	GO:0030154	cell differentiation	Q9S9Z2
AT1G34670	AT1G34670.1	GO:1901332	negative regulation of lateral root development	Q9S9Z2
AT1G11670	AT1G11670.1	GO:0042908	xenobiotic transport	Q9SAB0
AT1G11670	AT1G11670.1	GO:0016020	membrane	Q9SAB0
AT1G11670	AT1G11670.1	GO:0016021	integral component of membrane	Q9SAB0
AT1G11670	AT1G11670.1	GO:0055085	transmembrane transport	Q9SAB0
AT1G11670	AT1G11670.1	GO:0015297	antiporter activity	Q9SAB0
AT1G11670	AT1G11670.1	GO:0016020	membrane	Q9SAB0
AT1G11670	AT1G11670.1	GO:0022857	transmembrane transporter activity	Q9SAB0
AT1G11670	AT1G11670.1	GO:0015238	GO_0015238	Q9SAB0
AT1G11670	AT1G11670.1	GO:0015238	GO_0015238	Q9SAB0
AT1G11670	AT1G11670.1	GO:0006855	drug transmembrane transport	Q9SAB0
AT1G11670	AT1G11670.1	GO:0042910	xenobiotic transmembrane transporter activity	Q9SAB0
AT1G80840	AT1G80840.1	GO:0002237	response to molecule of bacterial origin	Q9SAH7
AT1G80840	AT1G80840.1	GO:0010200	response to chitin	Q9SAH7
AT1G80840	AT1G80840.1	GO:0009751	response to salicylic acid	Q9SAH7
AT1G80840	AT1G80840.1	GO:0044212	transcription regulatory region DNA binding	Q9SAH7
AT1G80840	AT1G80840.1	GO:0043565	sequence-specific DNA binding	Q9SAH7
AT1G80840	AT1G80840.1	GO:0006355	regulation of transcription, DNA-templated	Q9SAH7
AT1G80840	AT1G80840.1	GO:0003677	DNA binding	Q9SAH7
AT1G80840	AT1G80840.1	GO:0005634	nucleus	Q9SAH7
AT1G80840	AT1G80840.1	GO:0003700	DNA-binding transcription factor activity	Q9SAH7
AT1G80840	AT1G80840.1	GO:0005634	nucleus	Q9SAH7
AT1G80840	AT1G80840.1	GO:0003700	DNA-binding transcription factor activity	Q9SAH7
AT1G80840	AT1G80840.1	GO:0003700	DNA-binding transcription factor activity	Q9SAH7
AT1G80840	AT1G80840.1	GO:0005515	protein binding	Q9SAH7
AT1G80840	AT1G80840.1	GO:0042742	defense response to bacterium	Q9SAH7
AT1G80840	AT1G80840.1	GO:0044212	transcription regulatory region DNA binding	Q9SAH7
AT1G80840	AT1G80840.1	GO:0050832	defense response to fungus	Q9SAH7
AT1G80840	AT1G80840.1	GO:0009611	response to wounding	Q9SAH7
AT1G80840	AT1G80840.1	GO:0031347	regulation of defense response	Q9SAH7
AT1G80840	AT1G80840.1	GO:0045892	negative regulation of transcription, DNA-templated	Q9SAH7
AT4G24680	AT4G24680.5	GO:0006325	chromatin organization	Q9SB63
AT4G24680	AT4G24680.5	GO:0040029	regulation of gene expression, epigenetic	Q9SB63
AT4G24680	AT4G24680.3	GO:0006325	chromatin organization	Q9SB63
AT4G24680	AT4G24680.3	GO:0040029	regulation of gene expression, epigenetic	Q9SB63
AT1G10290	AT1G10290.1	GO:0006896	Golgi to vacuole transport	Q9SE83
AT1G10290	AT1G10290.1	GO:0009524	phragmoplast	Q9SE83
AT1G10290	AT1G10290.1	GO:0009506	plasmodesma	Q9SE83
AT1G10290	AT1G10290.1	GO:0016020	membrane	Q9SE83
AT1G10290	AT1G10290.1	GO:0005794	Golgi apparatus	Q9SE83
AT1G10290	AT1G10290.1	GO:0000139	Golgi membrane	Q9SE83
AT1G10290	AT1G10290.1	GO:0000166	nucleotide binding	Q9SE83
AT1G10290	AT1G10290.1	GO:0016787	hydrolase activity	Q9SE83
AT1G10290	AT1G10290.1	GO:0003924	GTPase activity	Q9SE83
AT1G10290	AT1G10290.1	GO:0005525	GTP binding	Q9SE83
AT1G10290	AT1G10290.1	GO:0005886	plasma membrane	Q9SE83
AT1G10290	AT1G10290.1	GO:0005737	cytoplasm	Q9SE83
AT1G10290	AT1G10290.1	GO:0005874	microtubule	Q9SE83
AT1G10290	AT1G10290.1	GO:0005774	vacuolar membrane	Q9SE83
AT1G10290	AT1G10290.1	GO:0008289	lipid binding	Q9SE83
AT1G10290	AT1G10290.1	GO:0005794	Golgi apparatus	Q9SE83
AT1G10290	AT1G10290.1	GO:0005856	cytoskeleton	Q9SE83
AT1G10290	AT1G10290.1	GO:0005829	cytosol	Q9SE83
AT1G10290	AT1G10290.1	GO:0031410	cytoplasmic vesicle	Q9SE83
AT1G10290	AT1G10290.1	GO:0003924	GTPase activity	Q9SE83
AT1G10290	AT1G10290.1	GO:0005737	cytoplasm	Q9SE83
AT1G10290	AT1G10290.1	GO:0016020	membrane	Q9SE83
AT1G10290	AT1G10290.1	GO:0005576	extracellular region	Q9SE83
AT1G10290	AT1G10290.1	GO:0003924	GTPase activity	Q9SE83
AT1G10290	AT1G10290.1	GO:0008017	microtubule binding	Q9SE83
AT1G10290	AT1G10290.1	GO:0000266	mitochondrial fission	Q9SE83
AT1G10290	AT1G10290.1	GO:0030136	clathrin-coated vesicle	Q9SE83
AT1G10290	AT1G10290.1	GO:0016020	membrane	Q9SE83
AT1G10290	AT1G10290.1	GO:0048285	organelle fission	Q9SE83
AT2G13620	AT2G13620.1	GO:0012505	endomembrane system	Q9SIT5
AT2G13620	AT2G13620.1	GO:0016020	membrane	Q9SIT5
AT2G13620	AT2G13620.1	GO:0016021	integral component of membrane	Q9SIT5
AT2G13620	AT2G13620.1	GO:0055085	transmembrane transport	Q9SIT5
AT2G13620	AT2G13620.1	GO:0006812	cation transport	Q9SIT5
AT2G13620	AT2G13620.1	GO:0015299	solute:proton antiporter activity	Q9SIT5
AT2G13620	AT2G13620.1	GO:1902600	proton transmembrane transport	Q9SIT5
AT2G13620	AT2G13620.1	GO:0006811	ion transport	Q9SIT5
AT2G13620	AT2G13620.1	GO:0006813	potassium ion transport	Q9SIT5
AT2G13620	AT2G13620.1	GO:0015297	antiporter activity	Q9SIT5
AT2G13620	AT2G13620.1	GO:0006885	regulation of pH	Q9SIT5
AT2G13620	AT2G13620.1	GO:0006885	regulation of pH	Q9SIT5
AT2G13620	AT2G13620.1	GO:0015672	monovalent inorganic cation transport	Q9SIT5
AT3G24495	AT3G24495.1	GO:0051096	positive regulation of helicase activity	Q9SMV7
AT3G24495	AT3G24495.1	GO:0043111	replication fork arrest	Q9SMV7
AT3G24495	AT3G24495.1	GO:0032301	MutSalpha complex	Q9SMV7
AT3G24495	AT3G24495.1	GO:0006290	pyrimidine dimer repair	Q9SMV7
AT3G24495	AT3G24495.1	GO:0009411	response to UV	Q9SMV7
AT3G24495	AT3G24495.1	GO:0000400	four-way junction DNA binding	Q9SMV7
AT3G24495	AT3G24495.1	GO:0043570	maintenance of DNA repeat elements	Q9SMV7
AT3G24495	AT3G24495.1	GO:0000710	meiotic mismatch repair	Q9SMV7
AT3G24495	AT3G24495.1	GO:0007095	mitotic G2 DNA damage checkpoint	Q9SMV7
AT3G24495	AT3G24495.1	GO:0035064	methylated histone binding	Q9SMV7
AT3G24495	AT3G24495.1	GO:0032876	negative regulation of DNA endoreduplication	Q9SMV7
AT3G24495	AT3G24495.1	GO:0000166	nucleotide binding	Q9SMV7
AT3G24495	AT3G24495.1	GO:0005524	ATP binding	Q9SMV7
AT3G24495	AT3G24495.1	GO:0003677	DNA binding	Q9SMV7
AT3G24495	AT3G24495.1	GO:0005634	nucleus	Q9SMV7
AT3G24495	AT3G24495.1	GO:0030983	mismatched DNA binding	Q9SMV7
AT3G24495	AT3G24495.1	GO:0006298	mismatch repair	Q9SMV7
AT3G24495	AT3G24495.1	GO:0006281	DNA repair	Q9SMV7
AT3G24495	AT3G24495.1	GO:0006974	cellular response to DNA damage stimulus	Q9SMV7
AT3G24495	AT3G24495.1	GO:0005515	protein binding	Q9SMV7
AT3G24495	AT3G24495.1	GO:0036297	interstrand cross-link repair	Q9SMV7
AT3G24495	AT3G24495.1	GO:0008094	DNA-dependent ATPase activity	Q9SMV7
AT3G24495	AT3G24495.1	GO:0030983	mismatched DNA binding	Q9SMV7
AT3G24495	AT3G24495.1	GO:0006298	mismatch repair	Q9SMV7
AT3G24495	AT3G24495.1	GO:0032300	mismatch repair complex	Q9SMV7
AT3G24495	AT3G24495.1	GO:0005524	ATP binding	Q9SMV7
AT3G24495	AT3G24495.1	GO:0003684	damaged DNA binding	Q9SMV7
AT3G24495	AT3G24495.1	GO:0045910	negative regulation of DNA recombination	Q9SMV7
AT3G24495	AT3G24495.1	GO:0032143	single thymine insertion binding	Q9SMV7
AT3G24495	AT3G24495.1	GO:0032357	oxidized purine DNA binding	Q9SMV7
AT3G24495	AT3G24495.1	GO:0032405	MutLalpha complex binding	Q9SMV7
AT3G49970	AT3G49970.2	GO:0016567	protein ubiquitination	Q9SN21
AT3G49970	AT3G49970.2	GO:0005515	protein binding	Q9SN21
AT3G49970	AT3G49970.1	GO:0016567	protein ubiquitination	Q9SN21
AT3G49970	AT3G49970.1	GO:0005515	protein binding	Q9SN21
AT1G01040	AT1G01040.1	GO:0030422	production of siRNA involved in RNA interference	Q9SP32
AT1G01040	AT1G01040.1	GO:0090501	RNA phosphodiester bond hydrolysis	Q9SP32
AT1G01040	AT1G01040.1	GO:0016787	hydrolase activity	Q9SP32
AT1G01040	AT1G01040.1	GO:0003677	DNA binding	Q9SP32
AT1G01040	AT1G01040.1	GO:0046872	metal ion binding	Q9SP32
AT1G01040	AT1G01040.1	GO:0000166	nucleotide binding	Q9SP32
AT1G01040	AT1G01040.1	GO:0005524	ATP binding	Q9SP32
AT1G01040	AT1G01040.1	GO:0005634	nucleus	Q9SP32
AT1G01040	AT1G01040.1	GO:0004386	helicase activity	Q9SP32
AT1G01040	AT1G01040.1	GO:0003723	RNA binding	Q9SP32
AT1G01040	AT1G01040.1	GO:0005515	protein binding	Q9SP32
AT1G01040	AT1G01040.1	GO:0006396	RNA processing	Q9SP32
AT1G01040	AT1G01040.1	GO:0090502	RNA phosphodiester bond hydrolysis, endonucleolytic	Q9SP32
AT1G01040	AT1G01040.1	GO:0090305	nucleic acid phosphodiester bond hydrolysis	Q9SP32
AT1G01040	AT1G01040.1	GO:0004525	ribonuclease III activity	Q9SP32
AT1G01040	AT1G01040.1	GO:0016891	endoribonuclease activity, producing 5'-phosphomonoesters	Q9SP32
AT1G01040	AT1G01040.1	GO:0004518	nuclease activity	Q9SP32
AT1G01040	AT1G01040.1	GO:0031047	gene silencing by RNA	Q9SP32
AT1G01040	AT1G01040.1	GO:0004519	endonuclease activity	Q9SP32
AT1G01040	AT1G01040.1	GO:0016075	rRNA catabolic process	Q9SP32
AT1G01040	AT1G01040.1	GO:0005634	nucleus	Q9SP32
AT1G01040	AT1G01040.1	GO:0005737	cytoplasm	Q9SP32
AT1G01040	AT1G01040.1	GO:0004525	ribonuclease III activity	Q9SP32
AT1G01040	AT1G01040.1	GO:0016442	RISC complex	Q9SP32
AT1G01040	AT1G01040.1	GO:0005515	protein binding	Q9SP32
AT3G03730	AT3G03730.1	GO:0005730	nucleolus	Q9SRV0
AT3G03730	AT3G03730.1	GO:0005730	nucleolus	Q9SRV0
AT3G03730	AT3G03730.1	GO:0016020	membrane	Q9SRV0
AT3G03730	AT3G03730.1	GO:0016021	integral component of membrane	Q9SRV0
AT3G03730	AT3G03730.1	GO:0005634	nucleus	Q9SRV0
AT3G03730	AT3G03730.1	GO:0022857	transmembrane transporter activity	Q9SRV0
AT3G03730	AT3G03730.1	GO:0055085	transmembrane transport	Q9SRV0
AT3G03730	AT3G03730.1	GO:0005737	cytoplasm	Q9SRV0
AT3G03730	AT3G03730.1	GO:0005737	cytoplasm	Q9SRV0
AT3G03730	AT3G03730.1	GO:0006511	ubiquitin-dependent protein catabolic process	Q9SRV0
AT3G03730	AT3G03730.1	GO:0006511	ubiquitin-dependent protein catabolic process	Q9SRV0
AT3G03730	AT3G03730.1	GO:0009742	brassinosteroid mediated signaling pathway	Q9SRV0
AT3G03730	AT3G03730.1	GO:0009742	brassinosteroid mediated signaling pathway	Q9SRV0
AT3G03730	AT3G03730.1	GO:1900459	positive regulation of brassinosteroid mediated signaling pathway	Q9SRV0
AT3G03730	AT3G03730.1	GO:0005515	protein binding	Q9SRV0
AT3G03800	AT3G03800.2	GO:0016020	membrane	Q9SRV7
AT3G03800	AT3G03800.2	GO:0016021	integral component of membrane	Q9SRV7
AT3G03800	AT3G03800.2	GO:0006886	intracellular protein transport	Q9SRV7
AT3G03800	AT3G03800.2	GO:0005886	plasma membrane	Q9SRV7
AT3G03800	AT3G03800.2	GO:0015031	protein transport	Q9SRV7
AT3G03800	AT3G03800.2	GO:0005484	SNAP receptor activity	Q9SRV7
AT3G03800	AT3G03800.2	GO:0016192	vesicle-mediated transport	Q9SRV7
AT3G03800	AT3G03800.2	GO:0061025	membrane fusion	Q9SRV7
AT3G03800	AT3G03800.2	GO:0005886	plasma membrane	Q9SRV7
AT3G03800	AT3G03800.2	GO:0006886	intracellular protein transport	Q9SRV7
AT3G03800	AT3G03800.2	GO:0012505	endomembrane system	Q9SRV7
AT3G03800	AT3G03800.2	GO:0016021	integral component of membrane	Q9SRV7
AT3G03800	AT3G03800.2	GO:0000149	SNARE binding	Q9SRV7
AT3G03800	AT3G03800.2	GO:0005484	SNAP receptor activity	Q9SRV7
AT3G03800	AT3G03800.2	GO:0006906	vesicle fusion	Q9SRV7
AT3G03800	AT3G03800.2	GO:0048278	vesicle docking	Q9SRV7
AT3G03800	AT3G03800.2	GO:0031201	SNARE complex	Q9SRV7
AT3G03800	AT3G03800.2	GO:0006887	exocytosis	Q9SRV7
AT3G03800	AT3G03800.2	GO:0005622	intracellular	Q9SRV7
AT1G73050	AT1G73050.1	GO:0016829	lyase activity	Q9SSM2
AT1G73050	AT1G73050.1	GO:0050660	flavin adenine dinucleotide binding	Q9SSM2
AT1G73050	AT1G73050.1	GO:0055114	oxidation-reduction process	Q9SSM2
AT1G73050	AT1G73050.1	GO:0016614	oxidoreductase activity, acting on CH-OH group of donors	Q9SSM2
AT1G73050	AT1G73050.1	GO:0046593	mandelonitrile lyase activity	Q9SSM2
AT3G19580	AT3G19580.2	GO:0010200	response to chitin	Q9SSW2
AT3G19580	AT3G19580.2	GO:0044212	transcription regulatory region DNA binding	Q9SSW2
AT3G19580	AT3G19580.2	GO:0042538	hyperosmotic salinity response	Q9SSW2
AT3G19580	AT3G19580.2	GO:0003676	nucleic acid binding	Q9SSW2
AT3G19580	AT3G19580.2	GO:0046872	metal ion binding	Q9SSW2
AT3G19580	AT3G19580.2	GO:0003677	DNA binding	Q9SSW2
AT3G19580	AT3G19580.2	GO:0005634	nucleus	Q9SSW2
AT3G19580	AT3G19580.2	GO:0009737	response to abscisic acid	Q9SSW2
AT3G19580	AT3G19580.2	GO:0005634	nucleus	Q9SSW2
AT3G19580	AT3G19580.2	GO:0005634	nucleus	Q9SSW2
AT3G19580	AT3G19580.2	GO:0003700	DNA-binding transcription factor activity	Q9SSW2
AT3G19580	AT3G19580.2	GO:0043565	sequence-specific DNA binding	Q9SSW2
AT3G19580	AT3G19580.2	GO:0009737	response to abscisic acid	Q9SSW2
AT3G19580	AT3G19580.2	GO:0009793	embryo development ending in seed dormancy	Q9SSW2
AT3G19580	AT3G19580.2	GO:0045892	negative regulation of transcription, DNA-templated	Q9SSW2
AT3G19580	AT3G19580.2	GO:0009414	response to water deprivation	Q9SSW2
AT3G19580	AT3G19580.2	GO:0003677	DNA binding	Q9SSW2
AT3G19580	AT3G19580.2	GO:0009738	abscisic acid-activated signaling pathway	Q9SSW2
AT3G19580	AT3G19580.1	GO:0010200	response to chitin	Q9SSW2
AT3G19580	AT3G19580.1	GO:0044212	transcription regulatory region DNA binding	Q9SSW2
AT3G19580	AT3G19580.1	GO:0042538	hyperosmotic salinity response	Q9SSW2
AT3G19580	AT3G19580.1	GO:0003676	nucleic acid binding	Q9SSW2
AT3G19580	AT3G19580.1	GO:0046872	metal ion binding	Q9SSW2
AT3G19580	AT3G19580.1	GO:0003677	DNA binding	Q9SSW2
AT3G19580	AT3G19580.1	GO:0005634	nucleus	Q9SSW2
AT3G19580	AT3G19580.1	GO:0009737	response to abscisic acid	Q9SSW2
AT3G19580	AT3G19580.1	GO:0005634	nucleus	Q9SSW2
AT3G19580	AT3G19580.1	GO:0005634	nucleus	Q9SSW2
AT3G19580	AT3G19580.1	GO:0003700	DNA-binding transcription factor activity	Q9SSW2
AT3G19580	AT3G19580.1	GO:0043565	sequence-specific DNA binding	Q9SSW2
AT3G19580	AT3G19580.1	GO:0009737	response to abscisic acid	Q9SSW2
AT3G19580	AT3G19580.1	GO:0009793	embryo development ending in seed dormancy	Q9SSW2
AT3G19580	AT3G19580.1	GO:0045892	negative regulation of transcription, DNA-templated	Q9SSW2
AT3G19580	AT3G19580.1	GO:0009414	response to water deprivation	Q9SSW2
AT3G19580	AT3G19580.1	GO:0003677	DNA binding	Q9SSW2
AT3G19580	AT3G19580.1	GO:0009738	abscisic acid-activated signaling pathway	Q9SSW2
AT4G12420	AT4G12420.2	GO:0016722	oxidoreductase activity, oxidizing metal ions	Q9SU40
AT4G12420	AT4G12420.2	GO:0009932	cell tip growth	Q9SU40
AT4G12420	AT4G12420.2	GO:0009505	plant-type cell wall	Q9SU40
AT4G12420	AT4G12420.2	GO:0009506	plasmodesma	Q9SU40
AT4G12420	AT4G12420.2	GO:0046872	metal ion binding	Q9SU40
AT4G12420	AT4G12420.2	GO:0005886	plasma membrane	Q9SU40
AT4G12420	AT4G12420.2	GO:0016020	membrane	Q9SU40
AT4G12420	AT4G12420.2	GO:0055114	oxidation-reduction process	Q9SU40
AT4G12420	AT4G12420.2	GO:0005576	extracellular region	Q9SU40
AT4G12420	AT4G12420.2	GO:0016491	oxidoreductase activity	Q9SU40
AT4G12420	AT4G12420.2	GO:0005507	copper ion binding	Q9SU40
AT4G12420	AT4G12420.2	GO:0005829	cytosol	Q9SU40
AT4G12420	AT4G12420.2	GO:0005886	plasma membrane	Q9SU40
AT4G12420	AT4G12420.2	GO:0005618	cell wall	Q9SU40
AT4G12420	AT4G12420.2	GO:0031225	anchored component of membrane	Q9SU40
AT4G12420	AT4G12420.2	GO:0005774	vacuolar membrane	Q9SU40
AT4G12420	AT4G12420.2	GO:0048046	apoplast	Q9SU40
AT4G12420	AT4G12420.2	GO:0005618	cell wall	Q9SU40
AT4G12420	AT4G12420.2	GO:0046658	anchored component of plasma membrane	Q9SU40
AT4G12420	AT4G12420.2	GO:0005886	plasma membrane	Q9SU40
AT4G12420	AT4G12420.2	GO:0031225	anchored component of membrane	Q9SU40
AT4G12420	AT4G12420.2	GO:0046658	anchored component of plasma membrane	Q9SU40
AT4G12420	AT4G12420.2	GO:0055072	iron ion homeostasis	Q9SU40
AT4G12420	AT4G12420.2	GO:0004322	ferroxidase activity	Q9SU40
AT4G12420	AT4G12420.2	GO:0016020	membrane	Q9SU40
AT4G12420	AT4G12420.2	GO:0006826	iron ion transport	Q9SU40
AT4G12420	AT4G12420.1	GO:0016722	oxidoreductase activity, oxidizing metal ions	Q9SU40
AT4G12420	AT4G12420.1	GO:0009932	cell tip growth	Q9SU40
AT4G12420	AT4G12420.1	GO:0009505	plant-type cell wall	Q9SU40
AT4G12420	AT4G12420.1	GO:0009506	plasmodesma	Q9SU40
AT4G12420	AT4G12420.1	GO:0046872	metal ion binding	Q9SU40
AT4G12420	AT4G12420.1	GO:0005886	plasma membrane	Q9SU40
AT4G12420	AT4G12420.1	GO:0016020	membrane	Q9SU40
AT4G12420	AT4G12420.1	GO:0055114	oxidation-reduction process	Q9SU40
AT4G12420	AT4G12420.1	GO:0005576	extracellular region	Q9SU40
AT4G12420	AT4G12420.1	GO:0016491	oxidoreductase activity	Q9SU40
AT4G12420	AT4G12420.1	GO:0005507	copper ion binding	Q9SU40
AT4G12420	AT4G12420.1	GO:0005829	cytosol	Q9SU40
AT4G12420	AT4G12420.1	GO:0005886	plasma membrane	Q9SU40
AT4G12420	AT4G12420.1	GO:0005618	cell wall	Q9SU40
AT4G12420	AT4G12420.1	GO:0031225	anchored component of membrane	Q9SU40
AT4G12420	AT4G12420.1	GO:0005774	vacuolar membrane	Q9SU40
AT4G12420	AT4G12420.1	GO:0048046	apoplast	Q9SU40
AT4G12420	AT4G12420.1	GO:0005618	cell wall	Q9SU40
AT4G12420	AT4G12420.1	GO:0046658	anchored component of plasma membrane	Q9SU40
AT4G12420	AT4G12420.1	GO:0005886	plasma membrane	Q9SU40
AT4G12420	AT4G12420.1	GO:0031225	anchored component of membrane	Q9SU40
AT4G12420	AT4G12420.1	GO:0046658	anchored component of plasma membrane	Q9SU40
AT4G12420	AT4G12420.1	GO:0055072	iron ion homeostasis	Q9SU40
AT4G12420	AT4G12420.1	GO:0004322	ferroxidase activity	Q9SU40
AT4G12420	AT4G12420.1	GO:0016020	membrane	Q9SU40
AT4G12420	AT4G12420.1	GO:0006826	iron ion transport	Q9SU40
AT3G52440	AT3G52440.1	GO:0006355	regulation of transcription, DNA-templated	Q9SVC5
AT3G52440	AT3G52440.1	GO:0003677	DNA binding	Q9SVC5
AT3G52440	AT3G52440.1	GO:0046872	metal ion binding	Q9SVC5
AT3G52440	AT3G52440.1	GO:0005634	nucleus	Q9SVC5
AT3G52440	AT3G52440.1	GO:0003700	DNA-binding transcription factor activity	Q9SVC5
AT3G52440	AT3G52440.1	GO:0006355	regulation of transcription, DNA-templated	Q9SVC5
AT1G10400	AT1G10400.1	GO:0080043	quercetin 3-O-glucosyltransferase activity	Q9SY84
